"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.redcentreglobal.com/newsletter/newsletter-issue-25","text/html; charset=utf-8","200","OK","Indexable","","Newsletters | How to trust and use your instincts","49","432","I was recently asked what skill I rely on most in negotiations.The person asking probably expected me to say something like strategic questioning or emotional intelligence.But my answer?Learning to read the room.","212","1312","","0","How to trust and use your instincts","35","","0","Let's Transform How you Handle Critical Conversations.","54","","0","","","","","","","","","","86183","26304","26304","10.077","","750","137","5.474","67.385","Normal","7.217","2","1","","13","2","0","1.200","43","23","0","6","5","0","","","","","be66fb0cfea81f1141d17f646f07522a","0.036","Fri, 27 Feb 2026 08:40:28 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/newsletter/newsletter-issue-25","2026-03-04 05:56:00"
"https://www.redcentreglobal.com/newsletter/newsletter-issue-28-clone","text/html; charset=utf-8","200","OK","Indexable","","Newsletters | The most expensive assumption you'll ever make","60","561","The quality of your conversations - and by extension, your relationships, deals, and leadership - depends on your ability to put aside what you think you know and get genuinely curious about what's actually true.","212","1290","","0","The most expensive assumption you'll ever make","46","","0","Let's Transform How you Handle Critical Conversations.","54","","0","","","","","","","","","","85510","25820","25820","9.891","","648","117","5.538","75.880","Fairly Easy","6.362","2","1","","13","2","0","1.200","43","23","0","6","5","0","","","","","91e935576175417d3c0d1969acbaa949","0.035","Mon, 02 Mar 2026 17:43:17 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/newsletter/newsletter-issue-28-clone","2026-03-04 05:56:00"
"https://www.redcentreglobal.com/newsletter/newsletter-issue-26","text/html; charset=utf-8","200","OK","Indexable","","Newsletters | The cost of rushing to solutions","46","403","ver notice how quickly we jump to fixing things? Your friend starts sharing a problem, and halfway through their first sentence, you're already formulating solutions. Your colleague raises an issue, and before they've finished explaining, you're offering three different ways to solve it. We think we're being helpful.","318","1895","","0","The cost of rushing to solutions","32","","0","Let's Transform How you Handle Critical Conversations.","54","","0","","","","","","","","","","86280","26025","26025","9.970","","636","118","5.390","79.120","Fairly Easy","6.213","2","1","","13","2","0","1.200","43","23","0","6","5","0","","","","","878ee4dc562540185d08b5b70f1578f9","0.294","Sat, 28 Feb 2026 21:44:49 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/newsletter/newsletter-issue-26","2026-03-04 05:56:00"
"https://www.redcentreglobal.com/newsletter/learn-this-nba-inspired-mental-technique-to-boost-performance-without-breaking-a-sweat","text/html; charset=utf-8","200","OK","Indexable","","Newsletters | Learn this NBA-inspired mental technique to boost performance without breaking a sweat!","101","926","The brain is like playdough, constantly reshaping. Parts of it can’t tell the difference between fully immersive closed-eye visualisation and the real thing. There have many studies into the power of visualisation on high performance, particularly in sport.","257","1534","","0","Learn this NBA-inspired mental technique to boost performance without breaking a sweat!","87","","0","Let's Transform How you Handle Critical Conversations.","54","","0","","","","","","","","","","89700","27659","27659","10.596","","981","162","6.056","69.089","Normal","8.438","2","1","","13","2","0","1.200","43","23","0","6","5","0","","","","","9a0c52e9a8cb46fb267dbbfee21e63cf","0.338","Sun, 01 Mar 2026 07:43:00 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/newsletter/learn-this-nba-inspired-mental-technique-to-boost-performance-without-breaking-a-sweat","2026-03-04 05:56:00"
"https://www.redcentreglobal.com/newsletter/6-step-secret-to-negotiation-mastery","text/html; charset=utf-8","200","OK","Indexable","","Newsletters | 6-Step Secret to Negotiation Mastery","50","453","Often, the very structure of our workplaces can impede effective communication.The culture set by managers and leaders plays a critical role in shaping our interactions.","169","1037","","0","6-Step Secret to Negotiation Mastery","36","","0","Let's Transform How you Handle Critical Conversations.","54","","0","","","","","","","","","","86722","26418","26418","10.120","","704","125","5.632","65.446","Normal","6.779","2","1","","13","2","0","1.200","43","23","0","3","3","0","","","","","5cd6837ff6da81596dc46be4be245d6e","0.029","Mon, 02 Mar 2026 06:25:33 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/newsletter/6-step-secret-to-negotiation-mastery","2026-03-04 05:56:00"
"https://www.redcentreglobal.com/newsletter/newsletter-issue-28","text/html; charset=utf-8","200","OK","Indexable","","Newsletters | Why silence might be your strongest response","58","533","You've probably noticed this in your own conversations - that urge to fill every quiet moment, to jump in with a response, to keep the conversation moving.But what if our discomfort with silence is causing us to miss its power?","227","1379","","0","Why silence might be your strongest response","44","","0","Let's Transform How you Handle Critical Conversations.","54","","0","","","","","","","","","","85667","25947","25947","9.940","","648","114","5.684","77.429","Fairly Easy","6.229","2","1","","13","2","0","1.200","43","23","0","6","5","0","","","","","69bc8684d6b589482f00320eb38f36b3","1.005","Tue, 03 Mar 2026 21:56:00 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/newsletter/newsletter-issue-28","2026-03-04 05:56:00"
"https://www.redcentreglobal.com/newsletter/simple-techniques-to-change-how-you-interpret-situations","text/html; charset=utf-8","200","OK","Indexable","","Newsletters | Simple techniques to change how you interpret situations","70","634","The way you speak shapes how you experience life and influences the outcomes of your conversations. Think of yourself as a meaning-maker; you create meaning through the words you choose.","186","1194","","0","Simple techniques to change how you interpret situations","56","","0","The Key Point","13","Let's Transform How you Handle Critical Conversations.","54","","","","","","","","","","85560","25883","25883","9.915","","538","108","4.981","74.407","Fairly Easy","5.563","2","1","","13","2","0","1.200","43","23","0","4","3","0","","","","","920a81225a29af8afaa998ced34c229c","0.828","Mon, 02 Mar 2026 14:16:34 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/newsletter/simple-techniques-to-change-how-you-interpret-situations","2026-03-04 05:56:00"
"https://www.redcentreglobal.com/newsletter/your-brain-has-4-characters-heres-how-to-use-them","text/html; charset=utf-8","200","OK","Indexable","","Newsletters | Your brain has 4 characters. Here's how to use them...","68","602","Have you ever found yourself in a heated argument with your partner, both of you trying to prove you're right, knowing full well that neither of you is the enemy?","162","979","","0","Your brain has 4 characters. Here's how to use them...","54","","0","Your brain has 4 characters. Here's how to use them...","54","Let's Transform How you Handle Critical Conversations.","54","","","","","","","","","","88936","27289","27289","10.454","","959","158","6.070","70.202","Fairly Easy","8.374","2","1","","13","2","0","1.200","43","23","0","4","4","0","","","","","2163e46e386ceff55bceea156bb19fd1","2.628","Tue, 03 Mar 2026 21:56:01 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/newsletter/your-brain-has-4-characters-heres-how-to-use-them","2026-03-04 05:55:58"
"https://www.redcentreglobal.com/newsletter/the-secret-isnt-what-youre-saying-its-how-youre-showing-up","text/html; charset=utf-8","200","OK","Indexable","","Newsletters | The secret isn't what you're saying, it's how you're showing up.","78","671","In these types of conversations, both you and the other person will likely experience strong emotions such as anger, frustration, sadness, or regret‘Good planning can help you manage these powerful emotions better.Make sure you’re feeling calm and centred before having the conversations.’","289","1793","","0","The secret isn't what you're saying, it's how you're showing up.","64","","0","Let's Transform How you Handle Critical Conversations.","54","","0","","","","","","","","","","84933","25587","25587","9.802","","522","107","4.879","71.580","Fairly Easy","5.533","2","1","","13","2","0","1.200","43","23","0","4","3","0","","","","","b131bef23ce265481357595bd8b1c844","0.036","Mon, 02 Mar 2026 17:50:53 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/newsletter/the-secret-isnt-what-youre-saying-its-how-youre-showing-up","2026-03-04 05:56:01"
"https://www.redcentreglobal.com/newsletter/paperback-announcement-regular-audience","text/html; charset=utf-8","200","OK","Indexable","","Newsletters | Paperback Announcement: Regular Audience","54","525","I wanted to reach out with some exciting news.The paperback edition of my Sunday Times bestseller Order Out of Chaos launches on November 8th, and here's why you might want to grab a copy…Every day, we face conversations that shape our lives - from negotiating a promotion to resolving family conflicts. But most of us were never taught how to handle them effectively.","368","2311","","0","Paperback Announcement: Regular Audience","40","","0","Hi!","3","Let's Transform How you Handle Critical Conversations.","54","","","","","","","","","","85741","25502","25502","9.769","","391","74","5.284","61.914","Normal","4.696","2","1","","13","2","0","1.200","43","23","0","4","3","0","","","","","bd11fdb4af0d9218030d23a94933702f","0.283","Mon, 02 Mar 2026 11:20:05 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/newsletter/paperback-announcement-regular-audience","2026-03-04 05:56:00"
"https://www.redcentreglobal.com/newsletter-categories/tips","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","18","18","0","10.780","0","0","0","0","0","0","","","","","","0.371","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/newsletter-categories/tips","2026-03-04 05:56:01"
"https://www.redcentreglobal.com/newsletter/3-techniques-to-master-your-mindset","text/html; charset=utf-8","200","OK","Indexable","","Newsletters | 3 techniques to  master your mindset","50","450","Have you ever felt like a hostage to your own emotions? I certainly have.Picture this: I'm in a cramped London flat, surrounded by a distraught family. Their son has been kidnapped, and I'm their lifeline.My heart's pounding, hands slightly shaking.I'm supposed to be the expert, but in that moment, I feel anything but.That was my first kidnapping case.It taught me a crucial lesson: before I could negotiate with kidnappers, I needed to negotiate with myself.You see, whether you're dealing with hostile kidnappers or a difficult colleague, the key to success lies in mastering your mindset and emotions.","606","3665","","0","3 techniques to master your mindset","35","","0","3 techniques to master your mindset","35","Let's Transform How you Handle Critical Conversations.","54","","","","","","","","","","89067","27057","27057","10.365","","907","158","5.741","65.667","Normal","7.976","2","1","","13","2","0","1.200","43","23","0","3","3","0","","","","","9f2e54ec3b2205652666beab909fdcf2","1.280","Tue, 03 Mar 2026 21:56:01 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/newsletter/3-techniques-to-master-your-mindset","2026-03-04 05:56:00"
"https://www.redcentreglobal.com/newsletter/why-letting-your-guard-down-might-be-your-greatest-strength","text/html; charset=utf-8","200","OK","Indexable","","Newsletters | Why letting your guard down might be your greatest strength","73","662","Let's talk about something that's been playing on my mind lately - this idea that we always need to appear strong in our interactions with others.It's interesting how many of us have bought into this myth that showing any kind of vulnerability means we're weak.","261","1597","","0","Why letting your guard down might be your greatest strength","59","","0","Let's Transform How you Handle Critical Conversations.","54","","0","","","","","","","","","","85751","25851","25851","9.903","","554","97","5.711","82.842","Easy","5.508","2","1","","13","2","0","1.200","43","23","0","4","4","0","","","","","dfbc55c78e54451108e35176927717c7","0.051","Sun, 01 Mar 2026 20:16:36 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/newsletter/why-letting-your-guard-down-might-be-your-greatest-strength","2026-03-04 05:56:01"
"https://www.redcentreglobal.com/newsletter/one-small-change-that-makes-all-the-difference","text/html; charset=utf-8","200","OK","Indexable","","Newsletters | One small change that makes all the difference…","61","558","In sensitive conversations, the key is to slow everything down. Speaking more slowly and using silence effectively gives people the space they need to think and feel without pressure.","183","1112","","0","One small change that makes all the difference…","47","","0","Let's Transform How you Handle Critical Conversations.","54","","0","","","","","","","","","","85352","25751","25751","9.865","","531","93","5.710","73.901","Fairly Easy","5.595","2","1","","13","2","0","1.200","43","23","0","4","4","0","","","","","c1da913fc0d8683eef49981018172563","0.751","Mon, 02 Mar 2026 17:43:11 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/newsletter/one-small-change-that-makes-all-the-difference","2026-03-04 05:56:02"
"https://www.redcentreglobal.com/newsletter/black-friday-kindle-edition","text/html; charset=utf-8","200","OK","Indexable","","Newsletters | Black Friday: Kindle Edition","42","362","I know your inbox is probably drowning in Black Friday offers right now (mine too!). I've mentioned this deal a couple of times, but this really is your last chance to grab it - and I genuinely believe it could transform your life.","231","1351","","0","Black Friday: Kindle Edition","28","","0","Let's Transform How you Handle Critical Conversations.","54","","0","","","","","","","","","","84492","25103","25103","9.616","","328","62","5.290","73.792","Fairly Easy","4.113","2","1","","13","2","0","1.200","43","23","0","5","3","0","","","","","45e130ccddcc6a1c973ba5064e32536f","1.249","Tue, 03 Mar 2026 21:56:03 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/newsletter/black-friday-kindle-edition","2026-03-04 05:56:02"
"https://www.redcentreglobal.com/resources/article/two-arrows-suffering","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","1","1","0","0.600","0","0","0","0","0","0","","","","","","0.371","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/article/two-arrows-suffering","2026-03-04 05:56:07"
"https://www.redcentreglobal.com/resources/article/pre-mortem-risk-mitigation","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","1","1","0","0.600","0","0","0","0","0","0","","","","","","0.362","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/article/pre-mortem-risk-mitigation","2026-03-04 05:56:08"
"https://www.redcentreglobal.com/resources/article/psychological-safety-innovation","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","1","1","0","0.600","0","0","0","0","0","0","","","","","","0.407","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/article/psychological-safety-innovation","2026-03-04 05:56:08"
"https://www.redcentreglobal.com/resources/article/train-hard-fight-easy-negotiation-simulation-red-teaming","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","1","1","0","0.600","0","0","0","0","0","0","","","","","","0.434","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/article/train-hard-fight-easy-negotiation-simulation-red-teaming","2026-03-04 05:56:08"
"https://www.redcentreglobal.com/resources/article/guide-to-mediating-workplace-conflict","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","1","1","0","0.600","0","0","0","0","0","0","","","","","","0.400","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/article/guide-to-mediating-workplace-conflict","2026-03-04 05:56:08"
"https://www.redcentreglobal.com/resources/framework/more-pies-information-gathering","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","1","1","0","0.600","0","0","0","0","0","0","","","","","","0.437","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/framework/more-pies-information-gathering","2026-03-04 05:56:08"
"https://www.redcentreglobal.com/resources/article/three-buckets-of-control","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","1","1","0","0.600","0","0","0","0","0","0","","","","","","0.369","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/article/three-buckets-of-control","2026-03-04 05:56:08"
"https://www.redcentreglobal.com/resources/article/separate-person-from-problem","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","1","1","0","0.600","0","0","0","0","0","0","","","","","","0.379","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/article/separate-person-from-problem","2026-03-04 05:56:08"
"https://www.redcentreglobal.com/resources/article/overconfidence-humble-leadership","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","2","2","0","1.200","0","0","0","0","0","0","","","","","","0.128","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/article/overconfidence-humble-leadership","2026-03-04 05:56:09"
"https://www.redcentreglobal.com/resources/article/executive-morning-ritual-composure","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","1","1","0","0.600","0","0","0","0","0","0","","","","","","0.375","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/article/executive-morning-ritual-composure","2026-03-04 05:56:08"
"https://www.redcentreglobal.com/resources/article/abcs-emotional-mastery-negotiation","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","1","1","0","0.600","0","0","0","0","0","0","","","","","","0.360","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/article/abcs-emotional-mastery-negotiation","2026-03-04 05:56:09"
"https://www.redcentreglobal.com/resources/article/four-sentence-conflict-resolution","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","1","1","0","0.600","0","0","0","0","0","0","","","","","","0.393","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/article/four-sentence-conflict-resolution","2026-03-04 05:56:09"
"https://www.redcentreglobal.com/resources/article/red-teaming-business-strategy","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","2","2","0","1.200","0","0","0","0","0","0","","","","","","0.377","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/article/red-teaming-business-strategy","2026-03-04 05:56:09"
"https://www.redcentreglobal.com/resources/article/framing-effect-data-decision-making","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","1","1","0","0.600","0","0","0","0","0","0","","","","","","0.524","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/article/framing-effect-data-decision-making","2026-03-04 05:56:09"
"https://www.redcentreglobal.com/resources/article/courage-to-be-wrong-leadership","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","1","1","0","0.600","0","0","0","0","0","0","","","","","","0.372","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/article/courage-to-be-wrong-leadership","2026-03-04 05:56:09"
"https://www.redcentreglobal.com/resources/article/values-based-decision-making","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","1","1","0","0.600","0","0","0","0","0","0","","","","","","0.368","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/article/values-based-decision-making","2026-03-04 05:56:09"
"https://www.redcentreglobal.com/resources/article/positive-no-negotiation","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","1","1","0","0.600","0","0","0","0","0","0","","","","","","0.860","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/article/positive-no-negotiation","2026-03-04 05:56:09"
"https://www.redcentreglobal.com/resources/article/eye-of-the-storm","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","1","1","0","0.600","0","0","0","0","0","0","","","","","","0.381","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/article/eye-of-the-storm","2026-03-04 05:56:09"
"https://www.redcentreglobal.com/resources/article/emotional-labeling-difficult-conversations","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","1","1","0","0.600","0","0","0","0","0","0","","","","","","0.445","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/article/emotional-labeling-difficult-conversations","2026-03-04 05:56:09"
"https://www.redcentreglobal.com/resources/framework/two-arrows-suffering","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","1","1","0","0.600","0","0","0","0","0","0","","","","","","0.414","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/framework/two-arrows-suffering","2026-03-04 05:56:09"
"https://www.redcentreglobal.com/resources/article/cost-of-conflict-avoidance","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","1","1","0","0.600","0","0","0","0","0","0","","","","","","0.392","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/article/cost-of-conflict-avoidance","2026-03-04 05:56:09"
"https://www.redcentreglobal.com/resources/article/negotiation-stairway-influence","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","5","4","0","2.400","0","0","0","0","0","0","","","","","","0.474","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/article/negotiation-stairway-influence","2026-03-04 05:56:09"
"https://www.redcentreglobal.com/resources/article/after-action-review-business","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","1","1","0","0.600","0","0","0","0","0","0","","","","","","0.396","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/article/after-action-review-business","2026-03-04 05:56:10"
"https://www.redcentreglobal.com/resources/article/conflict-is-not-the-enemy-how-great-leaders-use-disagreement-to-drive-innovation","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","2","2","0","1.200","0","0","0","0","0","0","","","","","","0.376","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/article/conflict-is-not-the-enemy-how-great-leaders-use-disagreement-to-drive-innovation","2026-03-04 05:56:10"
"https://www.redcentreglobal.com/resources/article/finding-the-third-way-in-conflict","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","2","2","0","1.200","0","0","0","0","0","0","","","","","","0.895","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/article/finding-the-third-way-in-conflict","2026-03-04 05:56:09"
"https://www.redcentreglobal.com/resources/framework/negotiation-stairway-influence","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","1","1","0","0.600","0","0","0","0","0","0","","","","","","0.386","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/framework/negotiation-stairway-influence","2026-03-04 05:56:10"
"https://www.redcentreglobal.com/resources/article/assertive-communication-hold-your-ground","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","2","2","0","1.200","0","0","0","0","0","0","","","","","","0.374","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/article/assertive-communication-hold-your-ground","2026-03-04 05:56:10"
"https://www.redcentreglobal.com/resources/article/emotional-contagion-leadership","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","1","1","0","0.600","0","0","0","0","0","0","","","","","","0.720","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/article/emotional-contagion-leadership","2026-03-04 05:56:10"
"https://www.redcentreglobal.com/resources/article/activate-red-centre-crisis","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","1","1","0","0.600","0","0","0","0","0","0","","","","","","0.385","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/article/activate-red-centre-crisis","2026-03-04 05:56:10"
"https://www.redcentreglobal.com/resources/article/huddle-process-inner-conflict","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","1","1","0","0.600","0","0","0","0","0","0","","","","","","0.478","Mon, 23 Feb 2026 10:15:12 GMT","","","","","1.1","","","","","","https://www.redcentreglobal.com/resources/article/huddle-process-inner-conflict","2026-03-04 05:56:10"
